427;427... Héritier 2 entre dans la pièce et s'assoit sur une petite chaise dure. Il semble calme. - Alors, vous enquêtez sur le meurtre de ce pauvre garçon qui prétendait être moi, dit Héritier 2. Si vous voulez mon avis, il est mort d'avoir trop bien joué son rôle.... Vous vous rappelez ce que vous avez entendu au moment du coup de feu ? demandez-vous.... Il me serait difficile d'affirmer quoi que ce soit, répond-il. La détonation m'a tiré d'un profond sommeil. Je ne suis sûr de rien.... Essayez de vous souvenir, insistez-vous.;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous lui demandez à nouveau ce qu'il a entendu  ;478  ;si vous lui demandez s'il a entendu des portes claquer  ;329  ;si vous en avez terminé avec lui  ;461 ;;;;;;;;;;;;;;
428;428... Je n'ai l'intention de les interroger ni l'un ni l'autre, dites-vous à Gilmer. Ils peuvent s'en aller.... Merci, monsieur, répond le majordome et il sort.;;;;;;;;;;;;;;;;;;;;;;;;;;356;;;;;;;;;;;;;;;;;;;;;;;;;
429;429... Je vous remercie de votre aide, dites-vous.... Les deux jeunes gens sortent de la pièce à la queue leu leu, du même pas, comme deux automates. Vous feuilletez vos notes en essayant de déterminer qui a attaqué Héritier 3.;;;x;;;;;;;;;;;;;;;;;;;;;;;338;;;;;;;;;;;;;;;;;;;;;;;;;
430;430... Avez-vous remarqué quoi que ce soit, ou entendu un bruit quelconque, au moment de l'accident ? Héritier 4 réfléchit. ;;;;x;;;;;;;;;;;;;;;;;;;;;;;de-Communication;De 2 à 6 ;389;De 7 à 12 ;185;;;;;;;;;;;;;;;;;;;;
431;431... En lisant cela dites-vous, je me demande si votre nièce accueillait sans arrière- pensée la tentative de réconciliation de son père. J'ai l'impression qu'elle avait des doutes sur sa bonne foi et souhaitait obtenir d'autres garanties de sa part avant de retourner en Angleterre.... Oh non, je peux vous certifier que ce n'était pas Jle cas, répond sir Dexter. Je n'ai pas conservé les lettres que m'écrivait Elizabeth, mais je sais qu'elle souhaitait ardemment rentrer et voir son père. ils étaient très proches l'un de l'autre avant qu'elle ne se marie, et il lui manquait terriblement. ;;;;;;;;;;;;;;;x;;;;;;;;;;;297;;;;;;;;;;;;;;;;;;;;;;;;;
432;432... Sir Dexter s'installe plus confortablement sur son canapé. Quelques secondes plus tard, à sa demande, le majordome introduit Héritier 2.;;x;;;;;;;;;;;;;x;;;;;;;;;;;125;;;;;;;;;;;;;;;;;;;;;;;;;
433;433... Je crois que c'est Dennis qui a tué Héritier 3, déclarez-vous avec assurance. Il désirait probablement l'empêcher de toucher une part de l'héritage. Holmes hausse un sourcil, apparemment surpris de votre accusation. ;;;x;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;si vous avez enregistré la Décision 25  ;485  ;Sinon  ;489 ;;;;;;;;;;;;;;;;
434;434... Dans la bibliothèque, Charles s'en prend rageusement à sir Dexter :... Ce n'était pas juste ! Pendant des années, nous avons fait tout ce que vous nous avez demandé, votre frère et vous, et nous avons dignement représenté notre famille. Et voilà que cet escroc se manifeste brusquement, prêt à rafler tout l'héritage! J'étais certain qu'il vous avait entortillé. Il fallait que j'intervienne pour le faire décamper. Sir Dexter le regarde avec stupeur.... - Eh bien, vous n'avez plus aucun souci à vous faire pour votre héritage. Je referai mon testament dès demain matin. J'espère que vous ne m'infligerez pas votre présence plus longtemps. Accablé par l'adversité, Charles reste muet. Heu- reux que la tentative de meurtre se soit soldée par un échec, vous vous détendez et vous dormez comme un loir durant le reste de la nuit. Le lendemain matin, un petit déjeuner plantureux vous remet d'attaque pour poursuivre votre enquête sur les héritiers.;;;;;;;;;;;;;;;x;;;;;x;;;28;;;316;;;;;;;;;;;;;;;;;;;;;;;;;
435;435... Vous relisez la lettre.... Il semble surprenant que Robert ait qualifié le cadeau de « surprise », vous ne trouvez pas ? Son grand-père lui avait promis de lui envoyer un livre.... Robert avait peut-être perdu tout espoir de le recevoir en apprenant que Dickens était mort sans l'avoir terminé, suggère sir Dexter. Sa mère avait pu le prévenir que son grand-père serait furieux que l'on publie un ouvrage inachevé.... Il a dû y avoir autre chose, insistez-vous. On n'écrit pas à son grand-père qu'on est surpris qu'il tienne parole.... Sir Dexter réfléchit un instant, puis répond :... Je peux envisager quelques hypothèses. Matthew aurait pu envoyer une version du roman terminée par un autre écrivain : cela aurait été une surprise si Robert s'attendait à recevoir un livre inachevé. Ou alors, Matthew aurait pu lui substituer un autre ouvrage, s'il se refusait à payer de ses deniers le livre inachevé de Dickens. Vous réfléchissez à ces deux suppositions... ;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;"si vous pensez que Matthew a expédié un exemplaire d'Edwin Drood terminé par quelqu'un d'autre  ";334  ;si vous pensez qu'il a expédié un autre ouvrage  ;447  ;si aucune de ces solutions ne vous satisfait  ;299;;;;;;;;;;;;;;
436;436... - Les pistolets de duel, monsieur ? répète Malcolmonsieur Ils étaient là ce soir, quand j'ai nettoyé la pièce. J'ai rangé leur coffret. S'il en avait manqué un, je l'aurais remarqué.;;;;;;;;;;;;;;;;;;;;;;DD;;;;406;;;;;;;;;;;;;;;;;;;;;;;;;
437;437... Vous êtes réveillé en sursaut par un coup de feu ! Vous bondissez hors de votre lit et vous vous ruez sur la porte de votre chambre. Au moment où vous mettez le nez dans le couloir, vous entendez claquer une porte, puis d'autres portes s'ouvrent tout le long du corridor, accompagnées de voix demandant ce qui s'est passé. Très inquiet, vous vous précipitez vers la chambre d'Héritier 3. A votre requête, sir Dexter retient tout le monde dans le couloir pendant que vous entrez dans la pièce et que vous allumez une lampe. Héritier 3 est couché dans son lit. Il paraît endormi, mais comment pourrait-on dormir au milieu d'un tel tapage ? En vous approchant de lui, vous constatez qu'il a reçu une balle dans le crâne. Vous ne sentez plus son pouls. Héritier 3 est mort. A votre demande, sir Dexter ordonne à tous les autres de regagner leurs chambres respectives et de s'habiller, car ils vont bientôt être interrogés. Vous griffonnez un message pour Sherlock Holmes pour l'informer de cette nouvelle péripétie. Vous vous rappelez le claquement de la porte se refermant à la volée : la chambre de l'assassin est forcément proche de celle d'Héritier 3, mais vous avez besoin d'en savoir davantage. ;;;x;;;x;;;;;;;;;x;;;;;;;BB;;;;422;;;;;;;;;;;;;;;;;;;;;;;;;
438;438... Gilmer fait entrer Héritier 3, qui n'a pas encore repris son sang-froid. Il a changé de veston, et sa démarche est encore un peu vacillante.... Qu'avez-vous vu pendant l'accident ? demandez-vous.... Absolument rien, hélas !;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous lui suggérez de quitter la propriété  ;408  ;Sinon  ;153 ;;;;;;;;;;;;;;;;
439;439... Vous passez toute la nuit recroquevillé dans le placard, mais personne n'attente à la vie d'Héritier 3. La cuisinière de sir Dexter a préparé un succulent petit déjeuner, et la bonne chère compense les forces et l'énergie que vous avez perdues au cours de cette interminable nuit. Aussitôt le petit déjeuner terminé, vous vous apprêtez à reprendre votre enquête. ;;;x;;;;;;;;;;;;x;;;;;;;;;;;316;;;;;;;;;;;;;;;;;;;;;;;;;
440;440... Dennis secoue la tête.... Je suis désolé de ne pouvoir vous être d'aucun secours, dit-il, mais je ne me rappelle absolument rien. Il régnait une telle confusion que je ne peux pas être certain de quoi que ce soit.;;;;;;;;;;;;;;;;;;;;;x;;;;;281;;;;;;;;;;;;;;;;;;;;;;;;;
441;441... En dépit de vos efforts, l'écriture de la lettre ne vous révèle rien. Il va falloir chercher vos indices ailleurs.;;;;;;;;;;;;;;;;;;;;;;;;;;473;;;;;;;;;;;;;;;;;;;;;;;;;
442;442... - Après le naufrage, commencez-vous, vous avez été placé dans un collège en Amérique. Pouvez- vous me dire comment ce pensionnat s'appelait ?... Bien sûr, monsieur, répond Héritier 2. J'ai fait mes études à l'école préparatoire de l'Hudson, à White Plains, dans l'état de New York. J'y ai passé quelques- unes des meilleures années de ma vie.;;x;;;;;;;;;;;;;;;;;;;;;;;;Questionnaire;;;;;;;;;;;;;;;;;;;;;;;;;
443;443... Lorsque votre grand-père vous a renié, dans quel pensionnat avez-vous été placé ?... Héritier 4 sourit.... - C'est tout simple, vous répond-il en souriant. J'ai fait toutes mes études à l'école préparatoire de l'Hudson, à White Plains, dans l'état de New York.;;;;x;;;;;;;;;;;;;;;;;;;;;;Questionnaire;;;;;;;;;;;;;;;;;;;;;;;;;
444;444... On a vu l'un de nous deux ? s'exclame Dennis. Cest un fieffé mensonge ! Quelqu'un essaye de nous compromettre, probablement pour se disculper lui- même.... Ne te tracasse pas pour ce stipendié, dit Charles à son frère. Il lance une accusation au petit bonheur pour nous effrayer, en espérant démasquer le cou- pable. Mais je ne vois pas pourquoi nous perdrions davantage de temps avec cet enquiquineur. Au revoir, cousin Dexter, ajoute-t-il en s'inclinant, et tous deux quittent la pièce en vous écrasant de leur mépris.... S'ils sont coupables, je doute qu'ils récidivent, dit sir Dexter. J'espère qu'ils n'en feront rien : je préférerais éviter le scandale.;;;;;;;;;;;;;;;x;;;;;x;x;;;;;338;;;;;;;;;;;;;;;;;;;;;;;;;
445;445... La serrure n'a pas été forcée, ce qui tend à prouver que personne n'a pénétré dans la pièce depuis la fin de la soirée. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous demandez à Gilmer à quelle heure il a fermé la porte à clef  ;219  ;Sinon  ;367 ;;;;;;;;;;;;;;;;
446;446... Le naufrage du Cassandra a dû être une chose horrible, terrifiante, dites-vous. Oui, acquiesce l'héritier, et j'ai eu beaucoup de chance d'en sortir vivant. Il a fallu pour cela qu'un homme courageux vienne à mon secours. et, ensuite, c'est un vrai miracle que nous ayons survécu à la tempête et aux énormes vagues jusqu'à ce qu'un autre navire nous recueille.... Pouvez-vous me décrire la façon dont Floyd vous a sauvé ? demandez-vous. L'héritier réfléchit un instant, puis hoche la tête.... Lorsque l'avarie s'est produite, je me trouvais dans la cabine du médecin du bord, en train de lire. Le pont s'est effondré en barrant le passage. Un incendie s'est déclaré, et quand le second est parti à ma recherche, l'eau avait commencé à envahir le navire. Cette nuit-là, le second a dû être un véritable Hercule, car il a soulevé les poutres qui avaient cédé, dégagé le passage et éteint les flammes. Après quoi il a enfoncé la porte, m'a pris dans ses bras et m'a porté dans le canot de sauvetage. Il n'était que temps : le navire a explosé juste après que nous étions montés dans le canot. il poursuit son récit en décrivant la tempête et la mort de sa mère. ;;;;;;;;;;;;;;;;;;;;;;;;;;Questionnaire;;;;;;;;;;;;;;;;;;;;;;;;;
447;447... Vous réfléchissez à l'hypothèse de sir Dexter.... - Il se pourrait que vous ayez raison. Il semble logique que votre frère ait... substitué un autre livre, même s'il ne désapprouvait pas l'édition de l'œuvre inachevée de Dickens. Après tout, un garçon de douze ans serait plus content... de recevoir un livre complet d'un écrivain moins connu plutôt qu'une œuvre inachevée d'un auteur célèbre. C'est dommage que Robert n'ait pas mentionné le titre de l'ouvrage qu'il a reçu. ;;;;;;;;;;;;;;;x;;;;;;;;6;;;;d'Intuition;De 2 à 7 ;256;De 8 à 12 ;193;;;;;;;;;;;;;;;;;;;;
448;448... Vous êtes certain que la clef de l'affaire se cache dans cette lettre, mais vous n'avez pas réussi à la découvrir. ;;;;;;;;;;;;;;;;;;;;;;;;;;;d'Intuition;De 2 à 7 ;256;De 8 à 12 ;193;;;;;;;;;;;;;;;;;;;;
449;449... Bonjour, dites-vous à l'improviste à Héritier 3. Vous semblez bien installé... Il se réveille en sursaut et s'ébroue en clignant des yeux.... Qu'est-ce que vous me voulez? bougonne-t-il. Vous étiez obligé de me réveiller ?... Oh, je suis désolé. Vous avez l'habitude de faire la sieste après le déjeuner ?... Je l'ai prise depuis que je suis ici, répond-il. L'inaction me fatigue dix fois plus que mes activités habituelles. Il est évident qu'elle me pèserait moins si mon oncle montrait enfin qu'il me croit son héritier. C'est agaçant d'être retardé par cette bande d'imposteurs alors que j'ai fourni toutes les preuves désirables.;;;x;;;;;;;;;;;;;;;;;;;;;;;"22311";d'Observation;;;;;;;;;;;;;;;;;;;;;;;;
450;450... Vous plongez sur le fuyard, mais vous le ratez de quelques centimètres et vous tombez lourdement sur le parquet du couloir. Avant d'avoir pu vous relever, vous entendez une porte claquer un peu plus loin. L'agresseur vous a échappé ! Vous vous remettez lentement debout et vous restez un instant immobile en essayant de reprendre votre souffle. Une porte s'ouvre derrière vous et sir Dexter sort dans le corridor en enfilant sa robe de chambre.... Qu'est-ce qui s'est passé? demande-t-il à mi-voix... Quelqu'un a tenté de supprimer Héritier 3, répondez-vous en montrant le pistolet qui est tombé à l'intérieur de la chambre, juste devant la porte. Je l'en ai empêché, mais je n'ai pas vu qui c'était.... A quoi rime tout ce tapage ? (En vous retournant, vous apercevez Héritier 3 qui vient seulement de se lever.) L'un de vous daignera-t-il m'expliquer ce que cela signifie ?... Retournez vous coucher, lui dit sir Dexter. Tout est rentré dans l'ordre.... Sir Dexter ramasse le pistolet et se tourne vers vous.... » Il a échoué deux fois et a bien failli se faire prendre. Il ne fera pas de troisième tentative. Allez dormir, maintenant... vous l'avez bien mérité. Le lendemain matin, un petit déjeuner plantureux répare vos forces, et vous retournez au problème des héritiers.;;;x;;;;;;;;;;;;x;;;;;;;;;;;316;;;;;;;;;;;;;;;;;;;;;;;;;
451;451... Je n'ai jamais su leur nom, dit-il lentement. J'étais très jeune, vous savez, et l'homme qui m'a sauvé n'était qu'un marin parmi les autres.... Vous réfléchissez à sa réponse. A votre avis, un garçon de douze ans devrait être frappé par le nom du navire sur lequel il s'est embarqué, même s'il a oublié celui de l'homme qui lui a sauvé la vie.;;;;;;;;;;;;;;;;;;;;;;;;;;Questionnaire;;;;;;;;;;;;;;;;;;;;;;;;;
452;452... Comment en êtes-vous venu à conduire un fiacre, monsieur Barnett ? demandez-vous négligemment. Vous semblez capable d'exercer une profession mieux rémunérée.... Eh bien, c'est un métier qui me plaît. Je n'avais pas fait fortune en Amérique, et je suis arrivé en Angleterre les poches vides. N'ayant aucune envie d'aller voir mon grand-père, j'ai dû chercher du travail. Et comme j'aime les chevaux, il m'a paru naturel de devenir cocher. ;;;;;;;;;;;;;;;;;;;;;;;;;;266;;;;;;;;;;;;;;;;;;;;;;;;;
453;453... Merci, Gilmer, dites-vous. Restez-là, je vous prie, au cas où nous aurions encore besoin de vous.... Certainement, monsieur, répond-il poliment. ;;;;;;;;;;;;;;;;;;;;;;;;;;158;;;;;;;;;;;;;;;;;;;;;;;;;
454;454... Les deux cousins éclatent de rire, puis Charles repond.... Pas question ! Nous n'aurions pas osé quitter la piece.... Pourquoi cela ? demandez-vous.... Parce que, l'un comme l'autre, nous n'aurions jamais voulu laisser l'autre en tête à tête avec les cartes, dit Dennis. Nous sommes d'incorrigibles tricheurs!;;;;;;;;;;;;;;;;;;;;x;x;;;;;429;;;;;;;;;;;;;;;;;;;;;;;;;
455;455... Je pense que mon cousin doit préférer un sac plus léger, expliquez-vous.... Votre logique laisse beaucoup à désirer, riposte sèchement Holmes. Watson n'est nullement paresseux : il ne se priverait pas d'un club dans le seul but d'alléger son sac. D'ailleurs, ce n'est pas nous qui portons nos sacs, c'est nos caddies. Mais Watson estime obtenir de meilleurs résultats en utilisant un petit nombre de clubs. Cela lui donne l'impression d'en tirer le meilleur parti possible. Moi, je préfère jouer avec précision, ajoute dédaigneusement Holmes. Des experts ont conçu des clubs adaptés à chaque cas ou presque, et un joueur rationnel les utilise tous.... Cette opinion provoque une protestation indignée de Watson. Un instant, vous redoutez une de ces chamailleries dont les deux hommes sont coutumiers. Mais, pour une fois, il n'en est rien. Après quelques minutes de discussion amicale avec le docteur, Holmes revient à vous. ;;;;;;;x;;;;;;;;;;;;;;;;;;;317;;;;;;;;;;;;;;;;;;;;;;;;;
456;456... - L'accident s'est produit à peu près une heure après le déjeuner, continuez-vous. Avez-vous entendu des bruits bizarres, ou remarqué quoi que ce soit de suspect à ce moment-là ?... Non, nous n'avons rien entendu du tout, répète dennis.... La porte était fermée, ajoute Charles, et chaque carte donnait lieu à une discussion. Je suis désolé, mais nous n'avons rien remarqué. ;;;;;;;;;;;;;;;;;;;;x;x;;;;;429;;;;;;;;;;;;;;;;;;;;;;;;;
457;457... Vous n'arrivez pas à vous rappeler dans quel ordre les invités sont arrivés dans le corridor. ;;;;;;;;;;;;;;;;;;;;;;;;;;407;;;;;;;;;;;;;;;;;;;;;;;;;
458;458... Sir Dexter paraît satisfait et il charge son domestique de vous faire visiter la maison. Celui-ci vous conduit d'abord au premier étage, où les chambres à coucher bordent un long couloir en forme de L. Dans l'angle, une petite pièce est meublée d'une table et de quelques sièges, tandis qu'une autre pièce plus spacieuse, la bibliothèque, est bien fournie. Le long de la façade sud, un balcon surplombe une terrasse dallée donnant sur la Tamise. Lorsque vous redescendez au rez-de-chaussée, le domestique désigne une porte à deux battants.... - Le petit salon, monsieur. La salle à manger est juste derrière.;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;si vous jetez un coup d'œil dans le petit salon  ;269  ;Sinon  ;246 ;;;;;;;;;;;;;;;;
459;459... Vous demandez à Gilmer d'aller chercher Héritier 5, et celui-ci arrive aussitôt, l'air gêné.... Vous avez encore besoin de moi ? demande-t-il timidement. Je croyais que c'était terminé.... Vous êtes au courant de l'accident d'Héritier 3 ? demandez-vous. Héritier 5 acquiesce sans conviction.... Les domestiques en ont parlé. Ils disaient que quelque chose était tombé du balcon et avait failli lui défoncer le crâne, mais je n'ai rien vu. monsieur Malone et moi disputions une partie de billard| contre Andrew et Bruce. Nous avons commencé à jouer tout de suite après le déjeuner, et la partie n'a i pris fin qu'après l'accident.... - Vous savez quoi que ce soit concernant l'accident ? demandez-vous.... - Non, monsieur, je jouais au billard. Vous renvoyez Héritier 5 d'un geste las.;;;x;;x;;;;;;;;;;;;;x;x;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;
460;460... Vous poussez vers le cinquième héritier une feuille de papier et un porte-plume. - Ecrivez quelque chose, demandez-vous aimablement. Une ligne ou deux, s'il... vous plaît. il prend le porte-plume de la main gauche, mais n'arrive à faire qu'un lamentable gribouillage constellé de taches d'encre.... - Je m'excuse, dit-il humblement, mais je n'ai plus écrit de la main gauche depuis mon enfance. Les professeurs m'ont forcé à écrire de la main droite.;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;si vous avez enregistré deux des Décisions 13  14  15 et 17  ;332  ;Sinon  ;Questionnaire ;;;;;;;;;;;;;;;;
461;461... Ayant appris tout ce qu'Héritier 2 avait à vous dire, vous le remerciez et vous le regardez partir. ;;x;;;;;;;;;;;;;;;;;;;;;;;;404;;;;;;;;;;;;;;;;;;;;;;;;;
462;462... Pendant que sir Dexter marmonne dans sa barbe, vous vous demandez qui vous allez interroger ensuite. ;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;si c'est Héritier 2  ;427  ;Sinon  ;404 ;;;;;;;;;;;;;;;;
463;463... Lorsque vous étiez un petit garçon, votre grand- père vous a envoyé un livre en cadeau. Pouvez-vous m'en donner le titre ?... Un livre s'interroge-t-il, visiblement étonné. Je ne me souviens pas d'avoir reçu le moindre livre. La poste a dû l'égarer.;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;si vous avez déjà enregistré deux des Décisions 13  14  15 et 16  ;332  ;Sinon  ;Questionnaire ;;;;;;;;;;;;;;;;
464;464... Le drive de sir Dexter est très supérieur à celui de son adversaire, ce qui lui donne l'avantage pour ce trou. Vous décidez de ne pas révéler à monsieur Gregg ce qui a favorisé l'approche de Watson.... Je pense qu'il ne serait pas honnête de vous le dire, expliquez-vous d'un ton un peu hésitant. Ce ne serait pas loyal vis-à-vis de sir Dexter.... Bien sûr, vous avez entièrement raison, approuve aussitôt Gregg. En fait, si vous me le disiez et que j'en tienne compte, je serais obligé d'annuler le trou.... Mais j'avoue que j'aimerais bien le savoir, car je doute fort de pouvoir atteindre le green.... Il retourne à sa balle en criant quelque chose à son caddie, Joe. ;;;;;;;x;;;;;;x;;x;;;;;;;;;;;379;;;;;;;;;;;;;;;;;;;;;;;;;
465;465... Vous pouvez vous estimer satisfait de ce que vous avez déjà appris, et vous ne voyez pas ce que vous pourriez faire de plus. ;;;;;;;;;;;;;;;;;;;;;;;;;;286;;;;;;;;;;;;;;;;;;;;;;;;;
466;466... Quel collège avez-vous fréquenté, après le naufrage?... Un collège ? répond-il, surpris de votre question.... ça, alors, je ne m'en souviens pas. Je ne suis pas allé au collège : j'ai été placé comme apprenti chez un commerçant.... Il vous observe comme s'il essayait de deviner ce que vous pensez de sa réponse.;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;si vous avez déjà enregistré deux des Déci sions 13  14  16 et 17  ;332  ;Sinon  ;Questionnaire ;;;;;;;;;;;;;;;;
467;467... Votre visite domiciliaire terminée, vous retournez à la maison avec le domestique. Il vous conduit dans une petite pièce du rez-de-chaussée où sir Dexter vous attend. La pièce a été aménagée en vue de l'interrogatoire des héritiers. Un fauteuil confortable trône derrière une petite table devant laquelle sont disposés divers sièges. Sir Dexter est assis face à la porte sur un canapé capitonné.;;;;;;;;;;;;;;;x;;;;;;;;;;;373;;;;;;;;;;;;;;;;;;;;;;;;;
468;468... - Cousin Dexter ! s'exclame Charles. Sommes-nous réellement obligés de supporter les élucubrations de cet imbécile ? A l'entendre, on croirait qu'il nous soupçonne d'avoir essayé de supprimer cet imposteur.... - Grotesque ! ajoute Dennis.... Les deux jeunes gens font une sortie fracassante en claquant bruyamment la porte qu'ils n'ont pas laissé à Gilmer le temps de leur ouvrir. ;;;;;;;;;;;;;;;;;;;;x;x;;;2;;338;;;;;;;;;;;;;;;;;;;;;;;;;
469;469... Thomas Malone entre dans la pièce d'un pas majestueux. Il doit avoir à peu près le même âge que sir Dexter, mais il est moins bien conservé. Son visage ridé est couperosé, ses cheveux blancs se font rares, et son corps est tassé. Bien qu'il ait la tenue et l'allure d'un gentleman, ses vêtements sont un peu râpés et pas de la meilleure qualité. Il pourrait néanmoins jeter quelque lumière sur le problème, à condition que vous trouviez la bonne question à lui poser. ;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;si vous lui demandez ce qu'il faisait au moment de l'accident  ;241  ;Sinon  ;313 ;;;;;;;;;;;;;;;;
470;470... L'un de vous est-il sorti de la pièce à un moment ou à un autre ? demandez- vous.... Non, répond Charles. Quand nous jouons aux cartes, nous sommes trop occupés à nous surveiller mutuellement.... Ils s'esclaffent en chœur.;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;si vous prétendez que l'un d'eux a été aperçu hors de la chambre  ;284  ;si vous n'avez plus rien à leur demander  ;486 ;;;;;;;;;;;;;;;;
471;471... Héritier 4 revient dans la petite pièce.... Bonsoir, lui dites-vous poliment. J'espère qu'il vous sera plus facile de répondre aux questions que je vais vous poser maintenant qu'à celles de ce matin.... - Je l'espère aussi, répond-il avec un petit rire nerveux.... Que faisiez-vous après le déjeuner, au moment de l'accident d'Héritier 3 ?... - J'étais au premier, dans la bibliothèque, répond-il.... J'y suis resté jusqu'à ce que Gilmer m'apprenne ce qui s'était passé. Vous cherchez d'autres questions à poser. ;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous lui demandez s'il a vu quelque chose  ;430  ;si vous n'avez plus rien à lui demander   ;425 ;;;;;;;;;;;;;;;;
472;472... Avez-vous vendu à Matthew Mannington un exemplaire du Mystère d'Edwin Drood de Dickens ? demandez-vous à monsieur Amos.... La réaction du libraire vous surprend. Ses joues s'empourprent, et c'est d'un ton coléreux qu'il vous répond :... Il y a bien des années de cela, il m'avait dit qu'il voulait un exemplaire de cette œuvre dès qu'elle serait publiée in extenso, et je m'étais spécialement arrangé avec l'éditeur pour qu'il me l'expédie aussitôt parue. monsieur Mannington était au magasin le jour où le livre est arrivé, et j'ai cru lui faire plaisir en le... lui remettant immédiatement.... - Et que s'est-il passé ? demandez-vous.... - C'est tout juste s'il ne me l'a pas jeté à la figure, répond monsieur Amos. Il a déclaré qu'il ne pouvait pas envoyer un ouvrage incomplet, mais je n'ai jamais su à qui il comptait l'envoyer. Il était furieux que je n'eusse pas prévu sa réaction. Heureusement, j'avais en magasin un exemplaire de Cinq Semaines en ballon - il venait tout juste d'être traduit -, et monsieur Mannington a estimé que cela ferait l'affaire.... - Quelle merveilleuse mémoire, observez-vous.... - monsieur Mannington m'a honoré de sa clientèle pendant près de quarante ans, répond-il, et c'est la seule et unique fois qu'il a refusé un ouvrage qu'il avait commandé.;;;;;;;;;x;;;;;;;x;;;;;;FF;;;;107;;;;;;;;;;;;;;;;;;;;;;;;;
473;473... Vous relisez lentement la lettre de Robert Barnett en vous concentrant cette fois... sur son contenu. Alors que, en première lecture, vous l'aviez considérée comme un simple mot de remerciement, vous avez maintenant la conviction qu'un élément important s'y dissimule. Par où cette lettre vous semble-t-elle clocher ?;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;si vous trouvez que Robert a lu le livre étonnamment vite  ;146  ;si vous vous demandez pourquoi il considère ce cadeau comme une surprise  ;435  ;si le style vous paraît trop guindé  ;501  ;si l'enthousiasme vous semble excessif  ren dezvous au 337  Dans les autres cas  ;179 ;;;;;;;;;;;;
474;474... Vous soupirez, déçu de ne pas avoir réussi à identifier le meurtrier, et vous essayez de déterminer quel indice vous a échappé en vous promettant de faire mieux la prochaine fois. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous souhaitez recommencez l'enquête sur le meurtre  ;147  ;si vous préférez laisser Holmes l'expliquer  ;250 ;;;;;;;;;;;;;;;;
475;475... Espérant découvrir quelque chose d'utile à l'extérieur, vous sortez faire le tour de la maison. Du côté exposé au midi, vous trouvez Héritier 3 assoupi dans un fauteuil, sur une terrasse dallée. Il semble s'y trouver bien, quoique la température commence à fraîchir.;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous lui adressez la parole  I ;449  ;Sinon  ;321 ;;;;;;;;;;;;;;;;
476;476... Après mûre réflexion, vous finissez par conclure que l'explication fournie par cet héritier pourrait ' bien être exacte. Si l'officier en second avait une nature affable, il a fort bien pu demander à un jeune passager de l'appeler par son surnom, et « Jocko » est un surnom plausible pour un marin s'appelant John. Il se peut que l'histoire soit forgée de toutes pièces, mais rien ne vous permet d'affirmer que c'est un mensonge. ;;;;;;;;;;;;;;;;;;;;;;;;;;Questionnaire;;;;;;;;;;;;;;;;;;;;;;;;;
477;477... Quelqu'un prétend nous avoir vus? demande Dennis d'un ton intrigué. Il doit faire erreur.... C'est évident, ajoute Charles en essayant de rire. En fait, monsieur, celui qui nous accuse est probablement le coupable. Demandez-lui donc ce qu'il faisait là. La probité du témoin ne semble pas être sujette à caution, ripostez-vous. Néanmoins, vous n'insistez pas davantage. Entrevoir un veston n'est pas une preuve concluante. Les cousins s'inclinent courtoisement devant sir Dexter et quittent la pièce.... Eh bien, dit votre client, s'ils sont coupables, je doute qu'ils se livrent à un autre mauvais coup. C'est toujours ça de gagné. Et comme Héritier 3 n'a pas été blessé, je préférerais éviter le scandale que nous risquons de provoquer en poussant l'affaire plus loin. Je vous remercie de votre intervention.;;;x;;;;;;;;;;;;x;;;;;x;x;;;;;338;;;;;;;;;;;;;;;;;;;;;;;;;
478;478... Réfléchissez bien. Essayez de reconstituer les faits et de vous rappeler avec précision ce que vous avez entendu ce soir.... J'essaie, répond-il en portant une main à son front. C'est très difficile.... Je suis sûr que vous pouvez y arriver, dites-vous pour l'encourager.;;;;;;;;;;;;;;;;;;;;;;;;;;;de-Communication;De 2 à 8 ;133;de 9 à 12 ;421;;;;;;;;;;;;;;;;;;;;
